,0,1,2,3
0,-0.09489090174464027,5.081863533314717,2.7357933478608016,21.593511015814535
1,5.022563511043386,23.54073806654518,5.103434135425073,10.48723834251518
2,7.972987042118322,24.653158418861207,10.89857339829068,16.992904061887
3,23.420039079225205,24.99613749212484,22.607948177463637,23.623145228649324
4,23.959536622581645,26.06179814741477,23.986520525298967,23.976503931192546
5,23.380592396957475,25.491133872053002,23.618776086449778,21.979189401364504
6,8.819470874833282,11.507213301869738,24.27274928477308,4.003003670011734
7,-0.32668149432213645,0.8901404547166815,8.12761363942809,1.4568004757716424
8,2.1349081325516623,10.831232486774354,9.685381369453243,23.58542580564666
9,13.933964086588887,10.102991325549146,6.096000655129508,24.48662167272807
10,19.769206023181418,20.078336445294642,7.319745826214065,25.449150193500003
11,24.02521282325254,23.952655628793217,24.11221256254017,26.40360972394294
12,26.062305793799023,24.049393980125632,23.905684885941593,24.196396388812794
13,23.913305236184907,23.884824735109664,26.27183672468503,23.95755961738727
14,10.442055270358047,8.576494141817088,24.8869659447367,7.662834086381689
15,0.9883622358488772,1.0308357519170914,10.453354938524987,-0.03297555270610089
16,19.288331015376873,18.475334271648634,15.852119151621226,23.638635719745153
17,18.00835469571969,20.97436102399642,19.825829093626577,24.240336303030027
18,23.10176194418163,22.33235723737348,22.562234613903737,24.782270241485577
19,23.806740542626553,23.790724214970602,23.76211977022809,25.280488733860278
20,26.115589622847164,23.8653919863291,23.847787014596666,23.83888577211967
21,25.31613437761922,23.726267371815844,23.705195118701873,22.263884634993428
22,13.0917766775687,8.50343055877859,24.17875125014296,8.683930749333724
23,0.9906220792731497,0.26612701895601576,10.087770360417196,1.0358452947300956
24,23.22462839226736,18.537764000855876,19.237192712341816,19.181410089112095
25,23.640591403397806,7.52743835617706,14.701186680882179,13.509473752689232
26,23.954430975272068,13.843101857267708,11.255257137912093,15.341203480035409
27,24.32890079512752,18.852761633544524,19.778663096826513,21.169068665504312
28,24.111495910507223,20.136963572612103,22.244347625263146,20.321685842514718
29,18.229245091274564,18.13498226664701,23.483738596142484,16.472737032527508
30,6.074583698247568,5.9240740909225185,22.907871154857812,0.737067311449241
31,1.0696135883494764,-0.8692716145992885,3.8441242932193367,-0.5784147897262493
