,0,1,2,3
0,-0.9922769872894305,7.984530839402034,-1.1122743510776447,-0.5342289305559869
1,1.1982140033182995,18.99902122529183,3.1189910185731544,4.561535809210658
2,11.557063181725532,22.435248869364084,4.405999122751829,9.954141181690803
3,7.291961166919388,23.85083802315989,14.112846208047811,11.718520694581722
4,9.26144692439312,24.131273570239717,12.280814325124718,9.169974549387128
5,4.646323621697092,23.810130742117902,11.145012803121128,6.9378567804514875
6,2.474286346295424,5.244222305097171,22.982346470480902,3.1855545743279805
7,-0.5332878684090311,0.638446591199324,5.28931913710268,-0.661828177126125
8,0.37674708556672826,22.29226616567276,3.039051730624749,5.412869660231722
9,6.069084672592687,16.091409505319934,8.44772456748985,23.605897042422146
10,17.74899076481663,20.462728623712053,18.042316022201195,24.022595346125073
11,23.193575856915533,24.82755921150512,23.861937986505765,23.910824958821763
12,24.084494493491558,25.801369610632868,24.106559627937795,24.09009107726113
13,17.87393005709803,23.96262629303323,24.423186199704602,21.522093040589457
14,5.9360867353489235,8.54431321121309,23.60387301697352,3.176772386462068
15,0.2428661754733848,7.256381092322082,0.5804514256071184,0.8105374077345913
16,7.515605463306291,14.580676073503927,8.830488263997978,23.598157825591116
17,21.12516634524238,20.955737423962617,20.452348009033418,23.682916466045597
18,23.77720392475737,23.349365303693755,22.31080198991887,24.644662625895872
19,24.088625603295444,24.028789946281325,24.056806029319443,25.664174979991056
20,24.10442947579043,24.08695140996222,25.256397542816813,24.094517853896928
21,24.14046241531786,24.158605627083066,24.90170639524697,24.136275374650847
22,7.654332164905361,15.729303136663665,24.401820244683353,8.180763450648385
23,4.664667677594467,0.7056347509597253,12.713282654060235,1.891745001944412
24,20.171172313527233,20.401724273278518,19.81160757341094,22.930162004108503
25,23.42349231904235,19.933938443522617,21.41285890161722,21.138914849204934
26,24.07056427082998,19.39863095266471,20.788263113435008,21.073534184906258
27,24.896547489684224,23.360824946591983,23.63045251126583,23.672628981066445
28,25.032365082594453,24.103819391889775,24.246637407053775,24.230969269887055
29,24.552887854561742,22.61457209881384,24.02875406376358,23.401002556494728
30,11.522521129279463,7.688427587282457,23.787678302685812,4.198552434076939
31,1.3350562008018072,0.005233679385956425,9.57460033337967,-1.0042066301176462
