,0,1,2,3
0,4.323745668082086,7.15854467946807,2.606206372528029,20.448190635160227
1,20.26420294896404,12.785384939161602,12.075350192841627,23.889330532264044
2,21.895173143931082,22.01674758809071,22.019633516012604,25.040848676882387
3,21.86142518176032,24.958808809821107,22.01047699472206,22.090497522686444
4,22.11044976880913,22.189368646819226,25.086135435018686,22.142258577889063
5,15.880479913668813,11.74357784923772,23.160070057071966,11.778151381191506
6,-0.21314883464384404,0.2595034788173214,11.242682925672908,-0.17312607987566922
7,-0.6738048811384242,-0.17500534309610433,0.604651817808886,-0.8808125145480117
8,8.241505971518443,8.185731441374582,2.5662929408410227,21.889769608017968
9,21.30747450132747,19.932982820282344,15.190543807438655,23.836081360222224
10,22.059864971792944,22.03078921707863,22.021438049329536,24.55915828286635
11,25.21082607543763,22.186545633991553,22.209851102693293,22.197048324540862
12,24.6508911881565,22.15838300844843,22.16049881020302,22.17703443882178
13,13.068157810463127,12.80773852840473,23.667451761337883,15.553082489681985
14,-0.14820508187223638,1.361864384670132,18.11806184234298,-0.15734421721417327
15,-0.11720048123692867,0.10312287606315068,-0.14355055410701223,-0.8455243472189077
16,12.651885761174693,15.523458879001625,6.615099370120301,22.370716700067184
17,23.01075851105419,19.894407234735187,20.095015311741065,21.740099442795852
18,23.795817434584894,21.80420444238339,21.997623196296058,21.994275384626622
19,23.83293110572436,20.90886131736506,22.09611807505802,22.10807043654305
20,19.923165945040278,19.876532247807347,22.599996471911233,14.212747669765777
21,4.5407163243095505,6.143302588614363,21.952410622238347,2.810650841215212
22,8.316525236207147,-0.11933595231038484,4.650188603218406,-0.0593036775191156
23,0.41892852145888937,-0.4370518409136594,0.7628753865643461,-0.32378412104650633
24,20.85168277345406,17.818231829490173,19.5373937157665,22.500343298756977
25,22.77496101957941,19.57970278210158,17.99661235676367,21.638559851068052
26,23.07475531033614,15.7180424826077,10.18284193755335,12.451727029035222
27,22.43304960937021,13.70773810159704,15.873807305854267,10.853273382908005
28,22.004056794601258,6.1792710346407524,9.410574758357088,2.1580777335809254
29,3.382067425170403,1.9820510471382473,19.743158346563476,2.939928063185982
30,0.4882947789291632,-0.8582996793192752,0.14128714214538213,-0.13030835861632456
31,-0.27935595691152415,-0.5345455470287162,-0.10636451589619811,-0.7050264796734889
